1004712	Q0	1280776	4	2.954477	cross-encoder
1004712	Q0	1189851	5	-2.3124478	cross-encoder
1004712	Q0	1371172	6	-0.70994115	cross-encoder
1004712	Q0	159245	7	2.4116726	cross-encoder
1004712	Q0	333459	8	0.7347555	cross-encoder
1004712	Q0	1292524	9	-0.030894313	cross-encoder
1004796	Q0	93819	0	-1.8604165	cross-encoder
1004796	Q0	1194704	1	-4.3564873	cross-encoder
1004796	Q0	306966	2	-1.3958986	cross-encoder
1004796	Q0	1126704	3	-4.091552	cross-encoder
1004796	Q0	94446	4	-3.2460575	cross-encoder
1004796	Q0	1410905	5	-4.301535	cross-encoder
1004796	Q0	1027599	6	-2.5538678	cross-encoder
1004796	Q0	827075	7	-3.8719456	cross-encoder
1004796	Q0	1272936	8	-1.7045019	cross-encoder
1004796	Q0	755962	9	-3.433154	cross-encoder
100529	Q0	574136	0	2.7130456	cross-encoder
100529	Q0	100540	1	4.488408	cross-encoder
100529	Q0	626297	2	3.028781	cross-encoder
100529	Q0	366732	3	2.7961376	cross-encoder
100529	Q0	655144	4	3.7008557	cross-encoder
100529	Q0	592812	5	-0.23773663	cross-encoder
100529	Q0	882752	6	2.8858821	cross-encoder
100529	Q0	538615	7	-0.21517403	cross-encoder
100529	Q0	1081032	8	1.4511944	cross-encoder
100529	Q0	1080830	9	-0.39580408	cross-encoder
100568	Q0	149850	0	-1.5149697	cross-encoder
100568	Q0	82233	1	0.93952703	cross-encoder
100568	Q0	887314	2	0.3456612	cross-encoder
100568	Q0	195734	3	-3.437839	cross-encoder
100568	Q0	135653	4	-0.6062671	cross-encoder
100568	Q0	623346	5	-0.17685689	cross-encoder
100568	Q0	825261	6	-2.0624914	cross-encoder
100568	Q0	894548	7	-2.665144	cross-encoder
100568	Q0	757104	8	-1.5734787	cross-encoder
100568	Q0	231410	9	-3.8151517	cross-encoder
1005884	Q0	716246	0	-0.018687926	cross-encoder
1005884	Q0	1119561	1	-1.4267169	cross-encoder
1005884	Q0	301021	2	0.7222899	cross-encoder
1005884	Q0	741376	3	-0.5475987	cross-encoder
1005884	Q0	265094	4	-0.6586691	cross-encoder
1005884	Q0	1019958	5	-0.4020645	cross-encoder
1005884	Q0	1366442	6	-0.9827716	cross-encoder
1005884	Q0	1086935	7	-2.1886466	cross-encoder
1005884	Q0	732618	8	-1.9214057	cross-encoder
1005884	Q0	175490	9	0.9742713	cross-encoder
1007350	Q0	1042944	0	-5.455429	cross-encoder
1007350	Q0	1228323	1	-1.7607934	cross-encoder
1007350	Q0	1272362	2	-2.2218795	cross-encoder
1007350	Q0	1260262	3	-3.4676147	cross-encoder
1007350	Q0	1073503	4	-5.5894384	cross-encoder
1007350	Q0	1228329	5	-2.4353724	cross-encoder
1007350	Q0	1184780	6	-6.3852043	cross-encoder
1007350	Q0	1007360	7	-4.382316	cross-encoder
1007350	Q0	1038728	8	-2.1860447	cross-encoder
1007350	Q0	1077861	9	-6.206301	cross-encoder
100751	Q0	1504311	0	-1.7076414	cross-encoder
100751	Q0	1392450	1	-0.2679194	cross-encoder
100751	Q0	434692	2	-4.8156767	cross-encoder
100751	Q0	1418775	3	-3.7379694	cross-encoder
100751	Q0	432652	4	-0.343493	cross-encoder
100751	Q0	53619	5	-0.9332722	cross-encoder
100751	Q0	786573	6	-4.760004	cross-encoder
100751	Q0	943317	7	-4.757203	cross-encoder
100751	Q0	484296	8	-2.1377695	cross-encoder
100751	Q0	1134793	9	-0.8070596	cross-encoder
100769	Q0	263010	0	4.277379	cross-encoder
100769	Q0	102199	1	3.6712873	cross-encoder
100769	Q0	100777	2	6.518644	cross-encoder
100769	Q0	100897	3	1.8133783	cross-encoder
100769	Q0	578236	4	-3.375074	cross-encoder
100769	Q0	178670	5	-2.0858788	cross-encoder
100769	Q0	101051	6	1.3185511	cross-encoder
100769	Q0	101060	7	1.2738941	cross-encoder
100769	Q0	194012	8	0.9522166	cross-encoder
100769	Q0	319894	9	-1.7497253	cross-encoder
10082	Q0	58103	0	2.1118622	cross-encoder
10082	Q0	843696	1	3.0359297	cross-encoder
10082	Q0	393448	2	1.827452	cross-encoder
10082	Q0	1053695	3	1.1347115	cross-encoder
10082	Q0	95714	4	2.906505	cross-encoder
10082	Q0	1056078	5	3.2186315	cross-encoder
10082	Q0	1405972	6	3.0001082	cross-encoder
10082	Q0	1113686	7	3.8859582	cross-encoder
10082	Q0	1382642	8	-2.0311646	cross-encoder
10082	Q0	1056876	9	1.6451516	cross-encoder
1008217	Q0	1303356	0	0.14899413	cross-encoder
1008217	Q0	825873	1	1.3384895	cross-encoder
1008217	Q0	354940	2	0.31475648	cross-encoder
1008217	Q0	1170639	3	-3.1881938	cross-encoder
1008217	Q0	1008222	4	3.19132	cross-encoder
1008217	Q0	1379691	5	3.0118537	cross-encoder
1008217	Q0	1160646	6	1.6497579	cross-encoder
1008217	Q0	1209872	7	-3.9687757	cross-encoder
1008217	Q0	406067	8	0.70626533	cross-encoder
1008217	Q0	868487	9	-2.8297563	cross-encoder
100963	Q0	49692	0	-2.4081626	cross-encoder
100963	Q0	310873	1	-5.120886	cross-encoder
100963	Q0	149149	2	-1.9927887	cross-encoder
100963	Q0	152140	3	-3.1321547	cross-encoder
100963	Q0	1387171	4	1.7434018	cross-encoder
100963	Q0	513135	5	-2.238389	cross-encoder
100963	Q0	517260	6	1.1590865	cross-encoder
100963	Q0	18801	7	-5.258541	cross-encoder
100963	Q0	100971	8	-2.689768	cross-encoder
100963	Q0	887937	9	-3.133296	cross-encoder
1010310	Q0	429751	0	2.9359956	cross-encoder
1010310	Q0	1289281	1	-1.4888012	cross-encoder
1010310	Q0	74643	2	3.888283	cross-encoder
1010310	Q0	530144	3	2.1571078	cross-encoder
1010310	Q0	1267037	4	-5.3757873	cross-encoder
1010310	Q0	792275	5	0.6680949	cross-encoder
1010310	Q0	443395	6	-2.2313232	cross-encoder
1010310	Q0	1028273	7	-6.792658	cross-encoder
1010310	Q0	1401665	8	-6.149734	cross-encoder
1010310	Q0	1153280	9	-7.8768	cross-encoder
101105	Q0	1411246	0	3.2108042	cross-encoder
101105	Q0	1411250	1	3.3891394	cross-encoder
101105	Q0	404830	2	3.528471	cross-encoder
101105	Q0	849426	3	1.4381018	cross-encoder
101105	Q0	689904	4	2.401655	cross-encoder
101105	Q0	31299	5	3.1321247	cross-encoder
101105	Q0	830972	6	2.9061766	cross-encoder
101105	Q0	1387946	7	1.1651936	cross-encoder
101105	Q0	934636	8	1.2708075	cross-encoder
101105	Q0	1491981	9	0.83663166	cross-encoder
101179	Q0	1029600	0	2.134211	cross-encoder
101179	Q0	626162	1	3.0930705	cross-encoder
101179	Q0	217091	2	1.7137325	cross-encoder
101179	Q0	387277	3	1.2567362	cross-encoder
101179	Q0	953383	4	-0.4784379	cross-encoder
101179	Q0	908750	5	2.9804168	cross-encoder
101179	Q0	345557	6	1.40342	cross-encoder
101179	Q0	1258891	7	2.1410809	cross-encoder
101179	Q0	1193861	8	1.7714651	cross-encoder
101179	Q0	765117	9	0.0980041	cross-encoder
1011989	Q0	198674	0	-4.9600773	cross-encoder
1011989	Q0	79296	1	-5.280484	cross-encoder
1011989	Q0	79250	2	1.3817663	cross-encoder
1011989	Q0	1012193	3	1.3249565	cross-encoder
1011989	Q0	320922	4	-4.137698	cross-encoder
1011989	Q0	474858	5	1.0895531	cross-encoder
1011989	Q0	1208959	6	0.96096647	cross-encoder
1011989	Q0	1106852	7	-6.2964907	cross-encoder
1011989	Q0	1399890	8	-5.593936	cross-encoder
1011989	Q0	80927	9	0.4669192	cross-encoder
101226	Q0	101258	0	-1.8550197	cross-encoder
101226	Q0	1162367	1	-1.3312736	cross-encoder
101226	Q0	1243248	2	-3.2616003	cross-encoder
101226	Q0	1327898	3	-1.7014496	cross-encoder
101226	Q0	974787	4	-2.3984907	cross-encoder
101226	Q0	29050	5	-2.4731302	cross-encoder
101226	Q0	153506	6	-2.613552	cross-encoder
101226	Q0	98039	7	-2.4700909	cross-encoder
101226	Q0	1143055	8	-2.322792	cross-encoder
101226	Q0	1113268	9	-2.2349644	cross-encoder
1012641	Q0	1210428	0	0.35141417	cross-encoder
1012641	Q0	1332084	1	-2.8204157	cross-encoder
1012641	Q0	1442467	2	-3.1982064	cross-encoder
1012641	Q0	1024720	3	-2.4304829	cross-encoder
1012641	Q0	1139844	4	-2.3263247	cross-encoder
1012641	Q0	973025	5	-2.859132	cross-encoder
1012641	Q0	1218720	6	-2.9549186	cross-encoder
1012641	Q0	1362621	7	-0.24442399	cross-encoder
1012641	Q0	1257395	8	-1.8681319	cross-encoder
1012641	Q0	1464155	9	-4.4219093	cross-encoder
1012717	Q0	503778	0	1.965406	cross-encoder
1012717	Q0	236973	1	-5.3774147	cross-encoder
1012717	Q0	124892	2	-4.415353	cross-encoder
1012717	Q0	866956	3	-4.3118715	cross-encoder
1012717	Q0	1452406	4	1.7070544	cross-encoder
1012717	Q0	168607	5	-1.062789	cross-encoder
1012717	Q0	319999	6	1.1231092	cross-encoder
1012717	Q0	370396	7	1.0279952	cross-encoder
1012717	Q0	1469053	8	0.2826765	cross-encoder
1012717	Q0	49388	9	-7.060261	cross-encoder
1012733	Q0	1369362	0	-2.8634017	cross-encoder
1012733	Q0	1012812	1	5.583872	cross-encoder
1012733	Q0	609980	2	-8.611761	cross-encoder
1012733	Q0	1415097	3	-4.0657606	cross-encoder
1012733	Q0	642851	4	-3.331983	cross-encoder
1012733	Q0	369908	5	-3.9139824	cross-encoder
1012733	Q0	1445040	6	-0.5790555	cross-encoder
1012733	Q0	676579	7	-7.688947	cross-encoder
1012733	Q0	1198795	8	-3.8053427	cross-encoder
1012733	Q0	840869	9	-7.3596964	cross-encoder
101294	Q0	282380	0	1.1414787	cross-encoder
101294	Q0	440823	1	0.7212158	cross-encoder
101294	Q0	412517	2	0.6033695	cross-encoder
101294	Q0	941429	3	2.8536465	cross-encoder
101294	Q0	1033429	4	0.6018292	cross-encoder
101294	Q0	726732	5	1.593206	cross-encoder
101294	Q0	1408018	6	0.5476022	cross-encoder
101294	Q0	1124731	7	1.2159711	cross-encoder
101294	Q0	25600	8	2.0891056	cross-encoder
101294	Q0	508479	9	0.4065319	cross-encoder
1013830	Q0	1037962	0	-4.2126956	cross-encoder
1013830	Q0	1123459	1	-4.94433	cross-encoder
1013830	Q0	1013935	2	-3.8516192	cross-encoder
1013830	Q0	1241910	3	-3.8508098	cross-encoder
1013830	Q0	88907	4	-2.8376997	cross-encoder
1013830	Q0	796844	5	-3.3841329	cross-encoder
1013830	Q0	1315631	6	-4.2946296	cross-encoder
1013830	Q0	1130904	7	-1.3503869	cross-encoder
1013830	Q0	1262033	8	-3.3305516	cross-encoder
1013830	Q0	1047944	9	-2.8807313	cross-encoder
101421	Q0	778062	0	2.7311451	cross-encoder
101421	Q0	955648	1	3.115465	cross-encoder
101421	Q0	756994	2	2.208279	cross-encoder
101421	Q0	1005815	3	-0.46374494	cross-encoder
101421	Q0	149861	4	4.6267605	cross-encoder
101421	Q0	1065718	5	3.6341507	cross-encoder
101421	Q0	634895	6	2.8516488	cross-encoder
101421	Q0	977308	7	5.008219	cross-encoder
101421	Q0	736407	8	1.9600408	cross-encoder
101421	Q0	744500	9	1.1711295	cross-encoder
10148	Q0	77752	0	-5.9885173	cross-encoder
10148	Q0	866648	1	-1.3000957	cross-encoder
10148	Q0	1239488	2	-4.576648	cross-encoder
10148	Q0	457362	3	-2.0429435	cross-encoder
10148	Q0	204157	4	0.65027297	cross-encoder
10148	Q0	320213	5	-4.9112344	cross-encoder
10148	Q0	817316	6	-1.9539661	cross-encoder
10148	Q0	956840	7	-0.53268474	cross-encoder
10148	Q0	303449	8	-1.9427843	cross-encoder
10148	Q0	485283	9	-3.7998092	cross-encoder
101587	Q0	1369440	0	-2.2159524	cross-encoder
101587	Q0	612225	1	-2.7751799	cross-encoder
101587	Q0	146120	2	-2.3970342	cross-encoder
101587	Q0	961736	3	-3.795006	cross-encoder
101587	Q0	428309	4	-2.77785	cross-encoder
101587	Q0	809623	5	-4.090897	cross-encoder
101587	Q0	984802	6	0.3248792	cross-encoder
101587	Q0	182432	7	-1.0028567	cross-encoder
101587	Q0	414848	8	-3.4058306	cross-encoder
101587	Q0	762621	9	-2.929288	cross-encoder
101591	Q0	758881	0	-3.569775	cross-encoder
101591	Q0	580754	1	-1.819746	cross-encoder
101591	Q0	810760	2	4.921716	cross-encoder
101591	Q0	401909	3	-2.7206056	cross-encoder
101591	Q0	471088	4	-4.2349896	cross-encoder
101591	Q0	55411	5	-4.5415792	cross-encoder
101591	Q0	695733	6	2.8067183	cross-encoder
101591	Q0	958688	7	6.358195	cross-encoder
101591	Q0	992328	8	1.9391136	cross-encoder
101591	Q0	330749	9	1.9181935	cross-encoder
101637	Q0	266496	0	-2.3131752	cross-encoder
101637	Q0	90563	1	-4.4586635	cross-encoder
101637	Q0	884835	2	-5.636833	cross-encoder
101637	Q0	1340508	3	-5.69246	cross-encoder
101637	Q0	234276	4	-6.452673	cross-encoder
101637	Q0	756677	5	-4.1749716	cross-encoder
101637	Q0	138051	6	-6.000063	cross-encoder
101637	Q0	118770	7	-6.4039416	cross-encoder
101637	Q0	951952	8	-6.93039	cross-encoder
101637	Q0	1202301	9	-4.4714866	cross-encoder
101746	Q0	441909	0	2.254981	cross-encoder
101746	Q0	892479	1	5.0537734	cross-encoder
101746	Q0	234240	2	1.8388084	cross-encoder
101746	Q0	291514	3	0.644019	cross-encoder
101746	Q0	1385244	4	0.45046526	cross-encoder
101746	Q0	833441	5	2.0530212	cross-encoder
101746	Q0	347297	6	3.5346842	cross-encoder
101746	Q0	270174	7	1.8267227	cross-encoder
101746	Q0	892440	8	1.1344749	cross-encoder
101746	Q0	622500	9	3.4976292	cross-encoder
101838	Q0	101850	0	3.9918401	cross-encoder
101838	Q0	457326	1	0.044100247	cross-encoder
101838	Q0	610398	2	-3.9795213	cross-encoder
101838	Q0	101840	3	-2.6559827	cross-encoder
101838	Q0	35354	4	0.16618729	cross-encoder
101838	Q0	1287735	5	-8.9169235	cross-encoder
101838	Q0	219732	6	-4.208518	cross-encoder
101838	Q0	1458746	7	-6.1179924	cross-encoder
101838	Q0	839017	8	-5.224434	cross-encoder
101838	Q0	611373	9	-5.998435	cross-encoder
101847	Q0	1046672	0	0.25929838	cross-encoder
101847	Q0	603180	1	2.977911	cross-encoder
101847	Q0	987892	2	0.20731	cross-encoder
101847	Q0	605505	3	1.7206361	cross-encoder
101847	Q0	96855	4	-2.1134615	cross-encoder
101847	Q0	947688	5	1.96007	cross-encoder
101847	Q0	284000	6	1.1965299	cross-encoder
101847	Q0	112776	7	1.624462	cross-encoder
101847	Q0	878069	8	0.42478454	cross-encoder
101847	Q0	638654	9	-3.6960218	cross-encoder
101962	Q0	925150	0	-0.19120416	cross-encoder
101962	Q0	68889	1	-1.7137873	cross-encoder
101962	Q0	442330	2	-3.122863	cross-encoder
101962	Q0	596787	3	-0.624597	cross-encoder
101962	Q0	5323	4	-1.0371377	cross-encoder
101962	Q0	678395	5	0.5993481	cross-encoder
101962	Q0	839005	6	-1.3527397	cross-encoder
101962	Q0	1443921	7	-0.47268206	cross-encoder
101962	Q0	912105	8	-1.4772887	cross-encoder
101962	Q0	1295429	9	-2.6503892	cross-encoder
101963	Q0	129889	0	2.6039028	cross-encoder
101963	Q0	87792	1	2.221187	cross-encoder
101963	Q0	102123	2	1.9943087	cross-encoder
101963	Q0	84195	3	3.1966438	cross-encoder
101963	Q0	290697	4	2.989536	cross-encoder
101963	Q0	1017757	5	2.9804413	cross-encoder
101963	Q0	206225	6	1.7000092	cross-encoder
101963	Q0	672553	7	1.8825122	cross-encoder
101963	Q0	194337	8	0.93385327	cross-encoder
101963	Q0	322288	9	2.3980336	cross-encoder
1020168	Q0	654478	0	0.42855373	cross-encoder
1020168	Q0	509822	1	1.102073	cross-encoder
1020168	Q0	20008	2	0.2389977	cross-encoder
1020168	Q0	522993	3	2.5302498	cross-encoder
1020168	Q0	1229314	4	0.96409476	cross-encoder
1020168	Q0	26363	5	-0.8172792	cross-encoder
1020168	Q0	218521	6	-0.60053825	cross-encoder
1020168	Q0	202473	7	-4.4632025	cross-encoder
1020168	Q0	872200	8	-1.310595	cross-encoder
1020168	Q0	1237599	9	0.38430983	cross-encoder
10209	Q0	10216	0	1.9480255	cross-encoder
10209	Q0	416335	1	-5.030445	cross-encoder
10209	Q0	983934	2	-6.283781	cross-encoder
10209	Q0	880871	3	-8.093896	cross-encoder
10209	Q0	370765	4	-5.6857834	cross-encoder
10209	Q0	254269	5	-0.5879673	cross-encoder
10209	Q0	1160675	6	-5.9598293	cross-encoder
10209	Q0	890734	7	-3.6604125	cross-encoder
10209	Q0	1157594	8	-5.7391796	cross-encoder
10209	Q0	369732	9	-7.0576344	cross-encoder
102093	Q0	372272	0	3.831744	cross-encoder
102093	Q0	249409	1	3.4813197	cross-encoder
102093	Q0	1148814	2	2.7936192	cross-encoder
102093	Q0	943733	3	0.58824384	cross-encoder
102093	Q0	344620	4	3.5243516	cross-encoder
102093	Q0	868022	5	3.939107	cross-encoder
102093	Q0	389019	6	4.4342046	cross-encoder
102093	Q0	945388	7	2.2886689	cross-encoder
102093	Q0	244823	8	4.985528	cross-encoder
102093	Q0	609760	9	4.3930655	cross-encoder
102099	Q0	1477929	0	-1.498199	cross-encoder
102099	Q0	439233	1	0.9394897	cross-encoder
102099	Q0	171781	2	0.16532183	cross-encoder
102099	Q0	773322	3	-1.4283403	cross-encoder
102099	Q0	468722	4	-1.2673274	cross-encoder
102099	Q0	642326	5	-0.25046813	cross-encoder
102099	Q0	453113	6	-1.4794294	cross-encoder
102099	Q0	178369	7	-1.2013783	cross-encoder
102099	Q0	1060627	8	-1.2260406	cross-encoder
102099	Q0	468784	9	-2.7401628	cross-encoder
1021986	Q0	917085	0	-5.158499	cross-encoder
1021986	Q0	608904	1	-6.071141	cross-encoder
1021986	Q0	1244477	2	-5.715079	cross-encoder
1021986	Q0	1429359	3	-4.774469	cross-encoder
1021986	Q0	1093673	4	-6.1975713	cross-encoder
1021986	Q0	535972	5	-5.7284636	cross-encoder
1021986	Q0	461207	6	-4.157345	cross-encoder
1021986	Q0	1224631	7	-6.2264667	cross-encoder
1021986	Q0	1014512	8	-5.672644	cross-encoder
1021986	Q0	601116	9	-3.2702374	cross-encoder
1022007	Q0	1202071	0	-2.3165636	cross-encoder
1022007	Q0	1419095	1	-5.3992767	cross-encoder
1022007	Q0	9202	2	-0.43324423	cross-encoder
1022007	Q0	1341793	3	-5.032256	cross-encoder
1022007	Q0	900047	4	-3.6741514	cross-encoder
1022007	Q0	15094	5	-2.673064	cross-encoder
1022007	Q0	746373	6	-3.895803	cross-encoder
1022007	Q0	651456	7	-3.6713028	cross-encoder
1022007	Q0	955162	8	-2.1480703	cross-encoder
1022007	Q0	708633	9	-2.0363169	cross-encoder
10223	Q0	86972	0	-1.9611582	cross-encoder
10223	Q0	52101	1	0.01765889	cross-encoder
10223	Q0	1049418	2	-1.4103547	cross-encoder
10223	Q0	1055025	3	-3.4528828	cross-encoder
10223	Q0	223810	4	-2.8587444	cross-encoder
10223	Q0	348444	5	-1.2717817	cross-encoder
10223	Q0	341716	6	-1.0220699	cross-encoder
10223	Q0	1011838	7	-1.4710343	cross-encoder
10223	Q0	844255	8	1.8038104	cross-encoder
10223	Q0	128540	9	2.570036	cross-encoder
1022923	Q0	1197232	0	-0.79440016	cross-encoder
1022923	Q0	917290	1	0.651392	cross-encoder
1022923	Q0	1005022	2	1.0163428	cross-encoder
1022923	Q0	1144177	3	-4.9181585	cross-encoder
1022923	Q0	1296084	4	-1.9616976	cross-encoder
1022923	Q0	843043	5	-0.35347992	cross-encoder
1022923	Q0	1092141	6	-0.1610693	cross-encoder
1022923	Q0	755972	7	-1.1425352	cross-encoder
1022923	Q0	865379	8	-2.8325133	cross-encoder
1022923	Q0	968394	9	-4.530044	cross-encoder
1023244	Q0	700317	0	-5.395136	cross-encoder
1023244	Q0	376117	1	-3.937503	cross-encoder
1023244	Q0	978656	2	-6.1378694	cross-encoder
1023244	Q0	874979	3	0.14024808	cross-encoder
1023244	Q0	149850	4	-5.953519	cross-encoder
1023244	Q0	550526	5	-5.2923975	cross-encoder
1023244	Q0	707647	6	-1.9466251	cross-encoder
1023244	Q0	874081	7	-2.6101713	cross-encoder
1023244	Q0	1305742	8	-6.638677	cross-encoder
1023244	Q0	1029822	9	-2.8005629	cross-encoder
1024281	Q0	1453658	0	-2.1532965	cross-encoder
1024281	Q0	1135723	1	-3.383865	cross-encoder
1024281	Q0	238101	2	-0.74443096	cross-encoder
1024281	Q0	1489637	3	-4.182569	cross-encoder
1024281	Q0	1048958	4	-3.700193	cross-encoder
1024281	Q0	1063581	5	-4.9887247	cross-encoder
1024281	Q0	1029749	6	-2.1449797	cross-encoder
1024281	Q0	678491	7	-2.0950994	cross-encoder
1024281	Q0	1017591	8	-2.6938572	cross-encoder
1024281	Q0	1263511	9	-3.7031512	cross-encoder
102458	Q0	1420737	0	4.6728687	cross-encoder
102458	Q0	1145254	1	0.0039414745	cross-encoder
102458	Q0	102475	2	1.3091577	cross-encoder
102458	Q0	299757	3	1.5725734	cross-encoder
102458	Q0	1399601	4	0.09084713	cross-encoder
102458	Q0	612429	5	0.57412064	cross-encoder
102458	Q0	698200	6	-3.1048694	cross-encoder
102458	Q0	1352575	7	-0.7325172	cross-encoder
102458	Q0	998260	8	-0.5229299	cross-encoder
102458	Q0	1407815	9	0.21450812	cross-encoder
102492	Q0	393534	0	5.322478	cross-encoder
102492	Q0	215365	1	1.0619135	cross-encoder
102492	Q0	143679	2	3.9564834	cross-encoder
102492	Q0	423593	3	0.6847126	cross-encoder
102492	Q0	1244060	4	2.5561857	cross-encoder
102492	Q0	191476	5	-2.2830443	cross-encoder
102492	Q0	316371	6	1.369352	cross-encoder
102492	Q0	169507	7	1.888329	cross-encoder
102492	Q0	725551	8	0.19167832	cross-encoder
102492	Q0	800738	9	-1.8035145	cross-encoder
1025656	Q0	607988	0	1.9006208	cross-encoder
1025656	Q0	325389	1	2.485554	cross-encoder
1025656	Q0	845672	2	2.4747062	cross-encoder
1025656	Q0	958668	3	1.6732852	cross-encoder
1025656	Q0	607739	4	1.6891971	cross-encoder
1025656	Q0	1048583	5	1.580075	cross-encoder
1025656	Q0	1393185	6	-1.7899661	cross-encoder
1025656	Q0	343580	7	-1.0628252	cross-encoder
1025656	Q0	95249	8	-1.6391938	cross-encoder
1025656	Q0	917998	9	-0.9614469	cross-encoder
1025793	Q0	1125069	0	-0.66058075	cross-encoder
1025793	Q0	909635	1	0.8088819	cross-encoder
1025793	Q0	820608	2	-0.0072654886	cross-encoder
1025793	Q0	1106328	3	2.0539234	cross-encoder
1025793	Q0	1175378	4	0.047788642	cross-encoder
1025793	Q0	1185231	5	0.6931987	cross-encoder
1025793	Q0	1118999	6	-0.18393745	cross-encoder
1025793	Q0	1025161	7	-3.3224418	cross-encoder
1025793	Q0	637214	8	-0.6121644	cross-encoder
1025793	Q0	719804	9	0.37793866	cross-encoder
102608	Q0	122077	0	-0.21722014	cross-encoder
102608	Q0	179762	1	1.008028	cross-encoder
102608	Q0	392506	2	2.793367	cross-encoder
102608	Q0	312068	3	3.7754989	cross-encoder
102608	Q0	159991	4	2.5646577	cross-encoder
102608	Q0	1250666	5	-0.05171519	cross-encoder
102608	Q0	861200	6	4.075027	cross-encoder
102608	Q0	226486	7	5.2083073	cross-encoder
102608	Q0	632936	8	3.7095597	cross-encoder
102608	Q0	3317	9	2.9718235	cross-encoder
1026369	Q0	758681	0	1.5828671	cross-encoder
1026369	Q0	1113579	1	1.6417212	cross-encoder
1026369	Q0	355726	2	0.7775559	cross-encoder
1026369	Q0	1113582	3	1.4784713	cross-encoder
1026369	Q0	1088896	4	1.8511155	cross-encoder
1026369	Q0	430808	5	0.31464508	cross-encoder
1026369	Q0	1303974	6	2.047931	cross-encoder
